education_level,years_experience,num_relevant_skills,internal_referral,interview_score,technical_test_score,Cloud_Computing,Communication,Data_Visualization,Excel,Leadership,Machine_Learning,Python,SQL,total_skills,avg_test_score,edu_exp_score
0,14,3,0,8.53,1.98,1,1,0,1,0,0,1,0,4,6.43,0
0,2,4,1,4.77,8.48,1,0,1,1,0,0,1,0,4,6.076666666666667,0
0,5,2,1,8.97,8.39,0,1,0,1,1,0,1,0,4,6.46,0
0,1,4,1,2.99,6.42,0,1,0,0,0,0,0,0,1,6.1000000000000005,0
0,8,3,0,6.87,7.72,0,1,1,0,0,0,0,0,2,6.763333333333333,0
0,6,3,0,9.5,9.29,1,1,0,1,1,0,0,0,4,9.476666666666667,0
0,18,4,0,4.55,5.37,0,0,1,0,1,1,1,0,4,6.253333333333333,0
0,5,1,1,2.42,7.99,0,0,0,0,0,1,0,0,1,6.406666666666666,0
2,0,3,0,5.98,9.63,0,0,0,0,0,0,1,1,2,5.903333333333333,0
0,13,4,0,4.89,4.44,0,0,0,0,1,1,1,0,3,5.016666666666667,0
1,7,2,0,5.55,5.02,0,0,0,0,0,1,0,1,2,6.396666666666666,7
0,7,1,0,5.28,6.89,0,0,0,0,0,0,1,0,1,6.753333333333333,0
1,5,2,1,3.39,5.49,0,1,0,1,1,0,0,0,3,4.863333333333333,5
0,14,3,0,5.63,3.35,1,0,1,0,0,1,0,1,4,6.3066666666666675,0
2,18,4,1,2.33,6.48,0,1,0,0,0,0,0,1,2,6.026666666666666,36
0,19,1,0,6.25,7.84,0,0,0,1,0,0,0,1,2,6.303333333333334,0
2,16,1,1,4.93,1.05,0,0,1,0,1,0,0,0,2,3.0366666666666666,32
1,5,1,0,9.75,2.81,1,0,1,0,0,1,0,0,3,5.656666666666666,5
1,6,2,1,1.85,9.95,1,1,0,1,0,0,1,0,4,5.113333333333333,6
1,9,1,0,7.77,8.73,0,0,1,0,0,1,1,0,3,7.78,9
1,8,4,0,4.14,9.96,1,0,1,1,0,0,0,1,4,7.153333333333333,8
1,4,3,1,7.28,6.76,0,0,1,0,1,1,1,0,4,5.43,4
1,1,4,0,9.62,5.55,0,0,0,0,0,1,0,1,2,6.253333333333333,1
0,12,1,0,9.08,1.29,0,0,1,1,1,0,0,1,4,6.593333333333334,0
1,10,1,0,2.02,4.1,1,0,0,0,0,1,1,0,3,4.283333333333333,10
0,10,4,1,8.89,4.73,0,1,1,0,0,0,0,0,2,6.966666666666668,0
1,14,3,0,4.52,2.19,0,0,0,0,0,0,1,1,2,2.713333333333333,14
1,13,4,0,1.64,4.55,0,0,1,0,1,1,0,1,4,3.64,13
1,10,1,1,2.87,3.03,0,1,0,0,0,0,1,1,3,5.15,10
1,12,1,1,1.26,4.98,0,1,1,0,0,0,0,1,3,4.78,12
0,17,2,0,2.25,6.33,0,1,0,0,0,1,1,1,4,5.539999999999999,0
1,6,3,1,5.21,7.0,0,1,0,0,0,0,0,0,1,7.093333333333334,6
0,16,3,0,9.51,5.86,1,1,0,1,0,0,1,0,4,6.07,0
0,10,1,1,8.29,1.33,0,1,0,0,0,0,0,0,1,6.496666666666666,0
1,5,2,0,5.78,9.26,0,1,0,0,0,0,0,0,1,6.676666666666667,5
1,13,2,1,3.91,8.43,1,0,1,1,0,0,1,0,4,6.976666666666667,13
1,5,2,0,1.26,6.42,0,0,0,1,0,0,0,0,1,3.8066666666666666,5
0,13,2,0,1.52,8.68,0,0,1,0,0,0,0,0,1,5.683333333333333,0
0,18,4,0,7.58,8.83,0,0,0,1,0,0,0,1,2,5.989999999999999,0
0,2,2,0,5.9,3.05,0,0,1,1,0,0,1,0,3,6.1933333333333325,0
0,16,3,0,2.1,3.4,0,0,0,1,1,1,0,0,3,2.5166666666666666,0
0,19,4,0,8.76,1.64,0,0,0,0,0,1,1,0,2,5.87,0
0,6,1,0,5.66,5.98,0,0,0,1,0,0,1,0,2,4.233333333333333,0
1,16,3,1,8.53,7.45,0,1,0,1,1,1,0,0,4,7.2,16
0,9,4,0,8.01,2.0,0,0,0,0,0,0,0,1,1,4.636666666666667,0
1,17,3,1,4.0,5.22,0,0,0,1,0,0,0,0,1,4.103333333333333,17
0,17,4,0,7.32,8.33,1,0,0,0,1,1,0,1,4,7.6933333333333325,0
0,12,3,1,9.93,6.98,1,0,0,0,1,1,0,1,4,7.3,0
0,7,2,0,7.73,6.07,0,1,1,0,0,1,1,0,4,5.886666666666667,0
1,4,2,0,3.38,5.76,0,0,0,1,0,0,0,0,1,4.726666666666667,4
0,0,3,1,6.33,4.33,1,0,0,0,0,0,0,0,1,4.833333333333333,0
1,16,3,0,4.9,4.93,0,0,0,0,1,0,0,0,1,4.876666666666666,16
0,4,1,0,3.7,3.62,0,0,0,1,0,1,1,0,3,3.266666666666667,0
1,15,2,0,3.56,7.07,0,1,0,1,0,0,1,1,4,6.650000000000001,15
0,17,1,1,5.14,6.79,0,0,0,1,0,0,0,1,2,5.573333333333333,0
1,2,1,0,3.79,2.82,0,0,1,1,1,0,0,1,4,3.9333333333333336,2
1,17,2,1,2.33,3.41,0,1,0,0,1,1,1,0,4,4.423333333333333,17
1,8,1,1,7.81,9.88,0,0,0,0,0,1,1,1,3,6.603333333333334,8
0,13,2,0,3.64,1.94,1,0,0,0,0,1,0,1,3,2.78,0
1,16,1,0,4.36,7.24,0,0,0,1,0,0,1,0,2,4.65,16
0,18,4,1,9.13,5.65,1,0,0,1,0,0,1,1,4,6.696666666666666,0
0,14,1,0,6.96,1.7,1,0,0,0,1,0,1,0,3,4.98,0
1,7,4,1,9.36,1.53,0,0,1,0,0,0,0,0,1,6.1066666666666665,7
0,3,2,1,6.41,8.21,0,0,0,0,1,0,0,1,2,8.036666666666667,0
0,14,3,1,4.2,6.56,0,0,0,1,0,1,0,0,2,4.18,0
0,16,4,0,3.0,1.4,1,1,0,1,0,0,0,0,3,3.8200000000000003,0
0,10,3,0,8.43,3.59,0,0,1,0,1,1,0,1,4,6.603333333333333,0
1,11,3,0,5.04,3.33,1,1,1,0,0,1,0,0,4,5.116666666666667,11
1,13,3,0,6.86,6.05,0,1,0,0,0,0,0,0,1,7.203333333333333,13
1,6,2,0,7.68,3.17,0,1,0,1,0,1,0,0,3,5.510000000000001,6
0,2,4,1,3.22,8.15,1,0,0,0,0,1,0,0,2,6.576666666666667,0
0,10,1,0,9.79,3.14,0,0,0,1,0,0,0,1,2,4.853333333333333,0
0,1,2,0,3.12,5.06,1,0,1,1,0,0,0,1,4,4.97,0
0,16,2,0,7.82,4.8,0,1,0,1,0,0,0,0,2,7.363333333333334,0
0,9,2,1,2.36,1.64,0,0,0,0,0,0,0,1,1,3.03,0
0,0,1,0,9.77,4.51,0,0,1,0,0,1,0,0,2,5.46,0
0,12,4,0,3.26,4.67,0,0,0,0,0,0,1,0,1,4.066666666666666,0
0,13,3,0,5.64,2.31,0,0,0,1,0,1,0,0,2,5.533333333333334,0
0,16,2,0,4.32,8.97,0,1,1,0,0,0,0,1,3,5.1433333333333335,0
0,9,4,1,9.14,4.36,1,0,0,0,0,0,0,1,2,6.416666666666667,0
0,19,4,1,5.7,8.63,0,0,0,0,1,0,0,0,1,7.6833333333333345,0
0,14,2,0,7.05,6.24,0,1,0,0,0,0,0,0,1,7.123333333333332,0
1,16,1,0,2.98,1.09,1,0,1,0,0,0,1,0,3,3.2266666666666666,16
0,12,1,0,9.51,7.14,0,0,0,0,0,0,1,0,1,7.756666666666667,0
0,7,2,0,4.2,4.64,1,0,0,0,1,0,0,1,3,4.12,0
0,6,4,0,1.9,7.59,1,0,0,0,0,0,0,0,1,6.296666666666667,0
0,16,1,0,2.96,7.2,0,0,1,0,1,0,1,0,3,3.813333333333333,0
0,4,2,1,2.75,7.65,0,0,1,0,0,1,1,0,3,4.896666666666667,0
0,3,2,0,1.97,7.23,1,1,0,0,0,1,0,1,4,4.586666666666667,0
0,16,2,0,5.42,1.18,0,1,0,0,0,1,0,0,2,4.86,0
0,3,1,0,3.8,9.69,0,0,0,0,1,0,0,0,1,6.25,0
0,19,3,0,5.45,5.17,0,0,0,0,0,1,1,0,2,6.446666666666668,0
0,19,2,0,1.71,9.02,0,0,0,1,0,1,0,1,3,4.763333333333334,0
0,10,4,0,6.3,2.48,1,0,1,0,0,1,0,0,3,3.793333333333333,0
0,9,2,1,6.69,4.21,0,0,0,0,0,1,0,0,1,4.706666666666667,0
0,2,2,0,3.29,9.76,1,0,0,0,0,0,0,0,1,5.203333333333334,0
0,15,2,1,6.12,8.88,0,0,0,0,1,1,0,0,2,6.3566666666666665,0
0,12,4,0,3.74,8.18,0,0,0,0,0,0,0,1,1,5.036666666666666,0
2,6,2,0,2.41,3.61,1,0,0,1,1,0,0,1,4,4.19,12
0,10,4,1,7.12,7.35,1,1,0,0,0,1,0,0,3,5.196666666666666,0
0,18,3,1,8.52,3.17,0,1,0,0,0,1,0,0,2,5.743333333333333,0
1,1,2,0,2.38,7.04,0,0,0,1,0,0,1,0,2,4.653333333333333,1
0,9,1,0,8.99,9.7,0,0,0,0,0,0,1,0,1,7.56,0
1,10,3,0,6.39,4.15,0,0,0,1,1,1,0,1,4,4.073333333333333,10
0,12,4,1,7.96,5.4,0,0,0,0,0,1,0,1,2,6.97,0
0,19,4,1,7.24,4.6,1,0,0,0,0,0,0,0,1,5.366666666666667,0
0,0,4,1,8.95,1.9,0,1,1,0,0,1,1,0,4,6.7700000000000005,0
0,17,2,0,1.54,9.56,1,0,0,0,1,0,1,0,3,6.883333333333334,0
0,6,3,1,9.88,4.48,0,0,0,0,0,0,1,0,1,6.840000000000001,0
0,6,4,0,8.92,9.65,0,0,0,1,1,0,0,0,2,7.576666666666667,0
2,1,2,0,1.39,7.48,0,0,0,0,1,1,1,0,3,4.49,2
0,7,4,0,3.27,2.99,0,1,0,0,0,0,0,0,1,3.283333333333333,0
0,10,3,0,5.82,6.47,1,1,0,0,0,0,1,1,4,6.4799999999999995,0
1,16,2,0,8.71,1.82,0,1,1,1,0,0,1,0,4,5.446666666666666,16
0,14,1,0,3.81,2.76,0,0,0,0,1,0,0,0,1,3.7900000000000005,0
0,11,2,0,1.45,1.96,0,0,1,0,1,0,0,1,3,3.0400000000000005,0
2,19,3,1,8.02,1.58,0,0,1,0,0,1,1,1,4,3.8966666666666665,38
1,7,1,1,4.91,6.57,1,1,0,1,0,0,1,0,4,6.1499999999999995,7
0,4,4,0,7.85,3.43,0,0,1,0,0,1,0,1,3,5.636666666666667,0
0,7,3,0,3.93,7.81,0,1,0,1,0,0,0,1,3,6.09,0
0,12,4,0,8.37,4.02,0,1,0,0,0,0,0,0,1,5.296666666666666,0
0,13,3,0,4.25,8.83,0,0,0,0,1,0,0,1,2,6.923333333333333,0
0,13,4,0,5.29,4.97,1,1,0,1,0,0,0,0,3,5.19,0
0,0,2,1,9.44,4.16,1,0,1,1,0,1,0,0,4,5.163333333333333,0
0,0,1,0,2.33,1.37,0,0,0,0,1,0,0,0,1,3.573333333333333,0
0,8,2,0,6.24,7.57,0,1,0,1,0,0,0,0,2,5.276666666666666,0
0,6,3,0,8.32,9.79,0,0,0,0,0,0,1,0,1,6.546666666666667,0
1,8,1,0,7.22,3.34,1,1,0,0,0,1,0,0,3,6.086666666666666,8
0,1,2,0,4.84,6.89,0,1,0,1,0,0,0,0,2,5.656666666666666,0
0,7,3,0,8.22,7.07,0,0,0,1,0,0,0,0,1,5.506666666666667,0
1,0,1,0,5.31,4.97,0,1,0,0,0,1,0,1,3,5.3,0
1,3,2,0,6.79,4.09,0,0,0,1,0,0,0,1,2,6.646666666666666,3
1,11,4,0,4.02,1.47,0,0,1,0,0,1,0,1,3,2.4466666666666668,11
0,3,1,1,1.52,9.55,1,0,0,0,1,1,1,0,4,5.0633333333333335,0
0,18,4,0,2.84,5.59,0,0,0,1,0,0,0,0,1,5.633333333333333,0
0,6,1,1,5.21,3.75,0,1,0,0,1,0,1,1,4,4.083333333333333,0
1,0,2,0,9.05,8.93,0,1,0,1,1,0,0,1,4,6.653333333333333,0
0,10,3,0,2.19,2.24,0,0,1,1,1,0,1,0,4,3.14,0
1,3,2,0,3.85,7.3,0,0,0,0,0,1,0,0,1,6.6433333333333335,3
0,3,2,1,3.97,2.06,0,1,0,0,1,0,0,1,3,3.3166666666666664,0
0,11,1,1,8.0,7.57,0,0,0,0,0,1,0,0,1,8.033333333333333,0
0,16,4,1,5.89,6.42,0,0,0,1,1,1,1,0,4,4.776666666666666,0
0,10,2,0,4.74,6.13,0,1,0,0,0,1,0,0,2,5.176666666666667,0
1,4,4,0,1.56,6.07,1,0,0,0,1,0,0,0,2,4.343333333333334,4
0,1,1,0,9.73,4.94,1,1,0,1,0,1,0,0,4,6.41,0
0,8,3,0,8.26,9.06,0,0,0,0,1,0,0,0,1,8.770000000000001,0
0,15,1,0,1.51,1.33,0,0,0,1,1,1,1,0,4,2.216666666666667,0
0,17,4,1,1.42,8.89,1,1,0,0,1,0,1,0,4,6.363333333333333,0
0,11,4,0,3.27,4.83,1,1,0,1,0,0,0,1,4,5.533333333333334,0
0,11,4,1,1.46,3.96,0,0,0,0,0,0,1,0,1,4.476666666666667,0
0,3,2,0,7.67,6.36,1,0,0,0,1,1,0,1,4,5.776666666666667,0
0,17,4,0,2.85,2.95,0,0,0,1,1,0,1,1,4,3.3600000000000008,0
2,15,4,1,8.93,5.01,0,0,1,1,0,0,0,0,2,6.666666666666667,30
0,4,2,0,6.49,6.64,0,0,1,0,1,0,1,1,4,5.156666666666666,0
1,1,4,0,5.37,4.36,0,0,1,0,0,0,0,0,1,4.883333333333334,1
1,12,2,0,2.01,3.86,0,1,1,1,0,0,0,1,4,2.31,12
1,10,3,1,2.17,6.31,1,0,0,0,0,0,0,0,1,3.816666666666667,10
0,2,2,0,2.09,6.63,0,0,0,0,1,0,0,0,1,5.853333333333333,0
0,5,2,0,2.91,3.82,1,0,1,1,0,0,0,1,4,2.606666666666667,0
0,13,4,1,1.94,6.84,1,0,1,0,0,0,0,1,3,4.376666666666666,0
0,5,1,0,3.89,8.59,0,0,1,0,0,0,0,1,2,7.28,0
0,12,2,0,8.31,2.02,1,0,0,0,0,1,0,1,3,6.146666666666666,0
0,0,1,0,2.32,9.45,1,0,0,1,0,0,0,1,3,4.703333333333333,0
0,16,3,1,3.69,1.61,0,1,0,0,1,0,0,0,2,3.0199999999999996,0
0,10,2,0,5.05,5.72,1,0,0,0,0,1,1,0,3,6.109999999999999,0
1,1,4,0,6.52,9.12,0,0,0,1,1,1,0,0,3,7.196666666666666,1
0,1,3,0,3.14,3.3,0,1,1,0,1,0,1,0,4,4.87,0
0,15,2,1,6.53,7.27,1,0,0,0,0,1,1,0,3,5.433333333333334,0
1,11,2,1,2.65,1.38,0,0,0,0,1,0,0,0,1,2.783333333333333,11
0,8,4,0,6.65,5.32,1,0,0,0,0,1,1,1,4,6.593333333333334,0
1,4,4,0,8.1,6.63,1,1,1,1,0,0,0,0,4,6.48,4
0,13,4,0,1.21,5.86,0,1,1,1,0,0,0,0,3,4.683333333333334,0
2,2,2,0,9.42,2.6,1,0,0,1,0,0,0,1,3,4.926666666666667,4
0,6,1,1,7.41,1.19,1,0,0,1,0,0,0,1,3,5.156666666666666,0
1,17,4,0,9.55,5.03,0,0,1,1,1,1,0,0,4,5.713333333333334,17
0,14,1,0,3.38,2.62,0,0,1,0,1,0,0,0,2,4.62,0
0,3,4,0,9.44,4.29,0,0,1,0,0,1,1,1,4,6.536666666666666,0
0,12,1,1,5.08,8.57,0,0,0,0,1,1,0,0,2,6.173333333333333,0
0,17,2,0,2.36,5.94,0,1,1,1,0,1,0,0,4,3.31,0
0,15,2,0,7.64,1.74,0,0,0,0,0,1,0,0,1,5.456666666666666,0
1,0,2,0,7.25,7.46,0,1,0,1,0,0,1,1,4,5.8066666666666675,0
1,1,1,0,9.3,5.05,0,1,1,0,0,0,0,0,2,5.483333333333334,1
0,1,1,0,3.74,1.36,1,0,0,1,0,1,0,0,3,2.5033333333333334,0
0,15,3,0,6.66,7.5,0,0,0,0,0,0,1,0,1,5.6066666666666665,0
0,7,4,0,9.64,8.97,0,0,0,1,0,0,1,0,2,8.59,0
0,0,1,1,8.85,7.72,0,0,0,1,0,1,0,0,2,7.316666666666666,0
0,14,4,0,8.4,9.8,0,0,1,1,0,0,1,1,4,7.803333333333335,0
1,16,3,0,8.91,2.42,0,0,1,1,0,1,0,0,3,5.5,16
1,16,3,0,8.6,6.08,0,0,0,1,1,1,0,1,4,6.463333333333334,16
0,2,1,1,4.41,1.83,1,1,0,1,0,0,0,0,3,3.9599999999999995,0
1,11,2,0,1.14,9.78,0,0,1,1,1,0,0,1,4,4.453333333333333,11
2,4,1,0,9.89,2.94,0,1,0,0,1,0,0,0,2,5.46,8
1,12,3,0,7.97,9.48,0,0,0,0,0,0,0,1,1,6.449999999999999,12
0,6,2,0,3.03,5.12,0,0,0,0,0,0,1,1,2,5.56,0
0,0,1,1,7.73,8.14,0,0,1,1,0,0,0,0,2,8.623333333333333,0
0,16,2,1,4.28,9.59,0,1,0,0,1,1,0,0,3,7.066666666666667,0
0,12,3,1,3.22,3.1,0,0,0,0,1,0,0,0,1,2.5833333333333335,0
0,10,1,0,6.09,8.34,0,1,0,0,0,0,0,0,1,6.56,0
1,16,2,1,1.1,9.0,1,0,0,0,1,1,1,0,4,3.72,16
2,12,3,0,9.79,5.96,0,0,0,0,0,1,0,1,2,6.41,24
0,3,1,1,9.49,7.07,1,0,0,0,0,0,0,0,1,6.093333333333334,0
0,4,1,0,8.11,4.99,0,0,0,0,0,1,1,0,2,5.96,0
0,13,2,0,1.48,4.83,0,0,1,1,1,1,0,0,4,3.7300000000000004,0
1,15,2,0,1.67,2.43,0,0,0,0,0,0,0,1,1,2.23,15
0,5,2,0,6.83,7.2,0,0,0,1,0,0,0,0,1,7.5,0
0,1,1,0,8.2,2.5,0,1,0,0,1,0,1,1,4,6.2,0
0,12,2,0,1.49,2.64,0,0,0,1,0,0,1,0,2,4.19,0
1,17,2,1,6.07,5.52,0,0,0,0,0,1,0,0,1,5.836666666666666,17
0,3,4,0,7.29,5.12,0,0,1,0,1,0,0,0,2,4.493333333333333,0
0,15,2,0,2.47,6.85,0,0,0,0,0,1,1,1,3,6.210000000000001,0
0,3,1,1,2.58,5.7,0,0,0,1,0,0,1,1,3,5.8500000000000005,0
0,15,1,0,9.38,3.84,0,0,0,0,1,0,0,0,1,6.37,0
0,16,4,0,4.61,1.52,0,1,0,0,0,0,0,0,1,5.086666666666667,0
1,2,3,0,3.47,6.3,0,1,1,0,0,0,1,1,4,4.39,2
1,5,1,1,1.41,5.4,1,0,0,0,0,0,1,0,2,4.153333333333333,5
0,18,4,0,1.33,1.73,1,0,1,0,1,1,0,0,4,3.42,0
0,1,1,0,3.32,7.29,1,1,0,0,0,0,1,1,4,5.38,0
0,13,2,0,6.58,3.29,1,0,0,1,0,0,0,1,3,6.170000000000001,0
0,2,2,0,6.45,1.31,0,0,0,0,0,1,1,0,2,4.546666666666667,0
1,6,1,0,3.03,1.1,1,0,0,1,1,0,1,0,4,2.2133333333333334,6
2,10,4,0,7.68,5.86,0,0,0,0,0,1,0,0,1,7.333333333333333,20
0,14,1,0,5.15,9.36,1,0,0,0,0,1,0,0,2,7.29,0
0,17,2,0,8.19,8.63,0,0,0,0,1,1,0,0,2,7.476666666666667,0
0,3,2,0,9.32,1.91,0,1,0,1,0,0,0,0,2,5.57,0
1,2,4,1,3.14,3.86,0,0,1,1,0,1,1,0,4,4.739999999999999,2
2,15,4,0,5.03,3.82,1,0,1,0,0,0,0,0,2,5.276666666666666,30
0,7,2,1,1.48,8.67,0,0,0,1,0,0,0,0,1,4.5,0
0,7,3,0,7.86,8.2,0,0,0,1,1,0,1,0,3,7.9366666666666665,0
0,3,2,0,3.9,9.69,0,1,1,0,0,1,0,0,3,7.426666666666667,0
0,15,3,1,6.86,5.69,0,0,1,1,0,0,0,0,2,5.226666666666667,0
0,3,4,0,4.43,1.12,0,0,0,0,1,1,0,1,3,3.533333333333333,0
0,5,1,0,2.28,9.12,0,0,0,0,1,0,0,0,1,5.046666666666666,0
0,5,2,0,1.06,1.32,0,1,1,1,0,0,1,0,4,1.6600000000000001,0
0,17,3,1,6.76,8.49,0,0,0,0,1,1,0,0,2,5.6933333333333325,0
0,11,2,0,9.41,5.67,0,0,1,0,0,0,0,0,1,7.846666666666667,0
1,7,2,0,9.13,9.69,0,0,0,1,0,0,0,0,1,7.286666666666666,7
0,13,1,0,9.46,3.18,1,0,0,0,1,0,1,0,3,6.43,0
1,6,3,1,7.19,5.61,1,1,0,1,0,0,0,0,3,5.91,6
0,1,4,0,4.86,1.12,1,1,0,0,0,1,1,0,4,3.84,0
0,7,3,0,5.74,6.41,1,0,1,0,1,0,0,0,3,5.989999999999999,0
2,10,2,0,7.54,1.61,0,1,1,0,0,1,0,0,3,5.236666666666667,20
0,16,1,1,3.69,1.59,0,0,0,1,0,0,0,0,1,4.483333333333333,0
1,9,4,0,2.72,7.56,0,1,1,0,0,0,0,0,2,4.29,9
0,6,1,0,1.61,2.67,0,0,1,0,1,1,0,0,3,2.6999999999999997,0
0,5,1,0,5.29,9.8,0,0,0,1,0,1,1,1,4,5.703333333333333,0
0,8,2,0,1.82,4.57,0,0,0,0,0,1,0,0,1,4.553333333333334,0
0,18,4,0,5.14,5.35,1,1,0,1,0,0,0,1,4,4.77,0
1,4,1,0,8.32,3.83,1,0,0,0,0,0,1,0,2,6.766666666666667,4
0,4,4,1,2.38,3.51,1,0,1,0,0,1,1,0,4,4.476666666666667,0
1,2,4,0,2.08,8.87,0,0,0,0,1,1,0,0,2,4.113333333333333,2
1,3,4,1,3.21,9.04,0,1,0,0,1,0,0,1,3,4.723333333333334,3
1,11,1,0,1.75,2.88,0,0,1,0,0,0,0,0,1,3.6833333333333336,11
0,5,1,0,4.28,1.36,0,0,1,0,1,0,1,0,3,4.32,0
0,9,3,0,6.48,3.5,0,0,1,0,0,0,0,1,2,4.773333333333333,0
1,7,4,0,5.25,8.42,0,0,0,0,0,0,1,0,1,5.489999999999999,7
0,16,1,1,7.48,5.48,1,0,0,1,0,0,1,0,3,5.13,0
0,5,1,0,2.08,8.1,0,0,0,1,0,0,1,0,2,4.446666666666666,0
0,4,2,0,4.06,8.5,1,1,0,1,1,0,0,0,4,5.02,0
0,9,3,0,4.75,8.37,0,0,1,0,0,1,0,1,3,5.669999999999999,0
0,11,4,1,5.14,6.24,0,1,1,0,0,0,0,0,2,5.596666666666667,0
1,13,1,0,1.62,2.53,0,0,0,0,0,0,0,1,1,3.75,13
0,2,1,0,1.58,6.68,0,0,0,0,0,0,1,0,1,5.686666666666667,0
1,19,3,0,1.76,3.73,0,0,1,0,0,0,0,1,2,4.336666666666667,19
0,3,3,0,2.26,7.88,0,0,1,0,1,1,0,1,4,5.670000000000001,0
0,3,4,1,1.0,2.84,0,0,0,1,0,0,1,1,3,3.9766666666666666,0
1,7,1,0,3.72,6.82,0,1,0,0,0,1,0,0,2,6.56,7
1,3,3,1,4.7,1.77,0,0,0,1,0,1,0,0,2,3.18,3
0,18,1,0,5.94,8.22,0,0,0,0,0,1,1,0,2,6.919999999999999,0
0,14,3,1,1.25,3.83,0,1,1,1,0,0,1,0,4,2.14,0
1,12,1,0,5.01,9.75,1,1,0,0,0,1,1,0,4,8.226666666666667,12
0,4,3,0,9.44,5.14,0,0,0,0,1,0,1,0,2,7.766666666666666,0
0,14,1,0,7.76,3.31,0,0,1,0,0,0,0,1,2,5.13,0
0,17,3,1,3.89,2.13,1,1,1,0,0,0,0,1,4,4.1866666666666665,0
1,4,3,0,5.74,9.88,0,0,0,0,0,1,0,0,1,7.176666666666667,4
0,17,4,0,7.29,4.6,0,0,1,0,0,1,0,1,3,6.830000000000001,0
0,9,1,0,2.39,7.0,0,0,0,0,0,1,0,1,2,4.8999999999999995,0
0,17,2,1,1.65,3.89,0,0,0,1,1,0,0,0,2,2.5733333333333337,0
1,6,3,0,6.57,3.03,0,1,0,0,0,0,0,0,1,4.973333333333334,6
0,9,1,0,7.63,6.14,0,0,1,0,1,1,0,0,3,5.28,0
0,3,2,1,5.63,4.56,1,0,0,1,1,0,1,0,4,6.153333333333333,0
0,8,4,0,7.26,5.33,1,1,0,1,0,0,0,0,3,5.03,0
0,12,4,0,7.47,7.35,0,1,1,1,0,0,0,1,4,6.38,0
0,15,2,0,6.8,3.54,0,0,0,0,1,0,0,0,1,4.096666666666667,0
1,12,4,0,9.43,2.39,0,1,0,0,0,0,0,1,2,5.41,12
1,2,4,0,5.82,5.84,0,0,0,1,0,0,0,0,1,7.109999999999999,2
1,14,1,0,1.51,2.04,0,0,0,0,1,0,0,1,2,4.306666666666666,14
0,16,3,0,6.09,7.08,0,1,1,0,0,0,0,0,2,6.413333333333334,0
0,2,1,0,6.75,6.32,0,1,0,1,1,0,1,0,4,6.603333333333334,0
0,2,3,0,4.07,3.11,1,0,0,1,1,0,0,0,3,3.783333333333333,0
1,18,2,0,5.25,3.42,1,0,0,0,0,0,0,0,1,3.8533333333333335,18
1,3,3,0,7.93,2.68,0,0,0,0,1,0,0,0,1,4.703333333333333,3
1,2,1,0,7.47,9.02,0,1,0,1,1,0,0,0,3,6.066666666666666,2
0,15,1,1,2.6,3.87,1,0,0,0,0,0,1,1,3,3.8266666666666667,0
0,18,4,0,3.14,9.2,0,0,1,1,0,1,1,0,4,4.703333333333333,0
1,5,2,0,6.14,1.2,1,0,0,0,1,0,1,0,3,3.8966666666666665,5
0,16,1,0,4.51,4.53,1,0,0,0,1,0,0,1,3,5.8999999999999995,0
0,3,3,1,7.75,9.14,1,1,0,0,1,0,0,1,4,7.136666666666667,0
0,16,1,1,1.91,7.45,1,0,1,0,0,0,0,0,2,4.76,0
1,1,1,1,3.93,1.55,1,0,0,0,0,0,1,0,2,3.74,1
0,18,1,0,4.31,5.45,0,0,1,0,1,0,0,0,2,4.53,0
0,8,4,0,4.88,2.15,0,1,0,0,0,0,0,1,2,2.9233333333333333,0
0,2,4,1,7.9,2.28,0,1,1,1,0,0,0,1,4,6.010000000000001,0
0,12,3,0,1.17,4.99,0,1,0,0,0,0,0,0,1,3.11,0
0,17,4,1,2.3,8.88,0,1,0,0,1,0,1,1,4,4.496666666666667,0
1,19,3,0,5.96,4.28,0,0,0,1,1,0,1,1,4,4.010000000000001,19
0,14,4,0,5.38,7.16,0,0,1,0,0,0,0,0,1,6.553333333333334,0
1,1,4,0,9.56,3.05,0,1,0,0,1,0,0,0,2,4.586666666666667,1
0,11,2,0,1.5,4.63,1,1,1,0,0,0,1,0,4,4.156666666666666,0
0,6,3,0,3.67,2.04,0,1,0,0,1,1,1,0,4,3.283333333333333,0
0,10,4,1,8.0,2.21,0,0,0,1,0,1,1,0,3,5.256666666666667,0
0,14,1,1,9.65,6.88,0,1,1,0,0,1,1,0,4,8.566666666666668,0
0,6,1,0,9.95,1.11,0,0,0,0,1,1,0,0,2,4.0233333333333325,0
0,7,4,0,3.63,7.42,0,0,0,0,1,0,0,0,1,5.923333333333333,0
1,11,3,1,6.36,8.78,0,0,0,0,0,0,1,0,1,8.06,11
0,5,4,1,9.62,3.29,0,0,1,1,0,0,0,0,2,5.37,0
0,13,3,0,9.8,8.87,1,1,0,1,0,1,0,0,4,6.906666666666667,0
0,4,4,0,2.06,7.59,1,0,0,0,0,0,0,0,1,4.72,0
0,3,2,0,4.19,8.41,0,0,0,1,1,0,1,0,3,7.386666666666668,0
0,3,3,1,7.6,8.08,0,0,0,1,0,1,1,0,3,7.31,0
1,8,4,1,6.03,1.01,0,1,1,0,0,1,0,1,4,5.52,8
0,14,2,0,6.19,7.11,0,1,0,0,1,1,0,0,3,5.576666666666667,0
0,17,2,1,4.88,5.04,0,0,1,0,0,0,0,0,1,5.803333333333334,0
